customer_id,name,segment_id,location_id
EH-14185,Evan Henry,1,1319
PB-19105,Peter Bühler,1,488
DH-3675,Duane Huffman,3,796
JE-5610,Jim Epp,2,3378
EM-4065,Erin Mull,1,191
MW-8220,Mitch Webber,1,1793
SC-10770,Stewart Carmichael,2,2392
VG-11790,Vivek Gonzalez,1,1837
CK-12595,Clytie Kelty,1,634
JG-15160,James Galang,1,2741
TS-21505,Tony Sayre,1,604
LD-16855,Lela Donovan,2,215
TB-21520,Tracy Blumstein,1,1386
DB-13270,Deborah Brumfield,3,1258
JJ-15445,Jennifer Jackson,1,3650
SW-20455,Shaun Weien,1,719
MH-17455,Mark Hamilton,1,407
EM-13825,Elizabeth Moffitt,2,136
CC-12475,Cindy Chapman,1,174
AR-540,Andy Reiter,1,1649
TW-11025,Tamara Willingham,3,1837
ML-7410,Maris LaWare,1,3264
YS-21880,Yana Sorensen,2,3282
RA-19285,Ralph Arnett,1,214
SM-20950,Suzanne McNair,2,737
AG-10330,Alex Grayson,1,1646
JE-16165,Justin Ellison,2,86
BD-11320,Bill Donatelli,1,862
CR-12820,Cyra Reiten,3,6
FO-14305,Frank Olsen,1,2339
GB-14530,George Bell,2,163
SM-20950,Suzanne McNair,2,2195
PH-8790,Patricia Hirasaki,3,2514
BH-1710,Brosina Hoffman,1,996
AG-10765,Anthony Garverick,3,940
SC-20800,Stuart Calhoun,1,45
JW-15220,Jane Waco,2,3281
PG-18820,Patrick Gardner,1,795
MD-17860,Michael Dominguez,2,3258
LO-17170,Lori Olson,2,131
RD-19810,Ross DeVincentis,3,2193
CM-2190,Charlotte Melton,1,992
DM-3345,Denise Monton,2,1052
AH-465,Amy Hunt,1,3598
SV-10935,Susan Vittorini,1,2831
AG-10330,Alex Grayson,1,2090
JH-15910,Jonathan Howell,1,489
CM-11830,Cari MacIntyre,2,1758
YS-21880,Yana Sorensen,2,625
TS-21160,Theresa Swint,2,1085
PG-8895,Paul Gonzalez,1,2157
CC-2685,Craig Carroll,1,240
JL-15505,Jeremy Lonsdale,1,3651
CM-12385,Christopher Martinez,1,221
MW-18220,Mitch Webber,1,1557
DJ-13630,Doug Jacobs,1,211
KD-16495,Keith Dawkins,2,572
TD-20995,Tamara Dahlen,1,3232
AH-10465,Amy Hunt,1,3652
BP-11095,Bart Pistole,2,657
FG-14260,Frank Gastineau,3,1
EH-4125,Eugene Hildebrand,3,2491
DH-13675,Duane Huffman,3,31
GH-14425,Gary Hwang,1,1140
NG-18355,Nat Gilpin,2,1124
NF-18385,Natalie Fritzler,1,865
HG-14965,Henry Goldwyn,2,70
ON-18715,Odella Nelson,2,3298
HM-14860,Harry Marie,2,513
CK-12760,Cyma Kinney,2,172
MF-17665,Maureen Fritzler,2,657
SH-9975,Sally Hughsby,2,175
RD-9660,Robert Dilbeck,3,2630
AJ-945,Ashley Jarboe,1,1908
RS-19420,Ricardo Sperren,2,2463
LH-17155,Logan Haushalter,1,2599
NF-18475,Neil Französisch,3,813
BO-11425,Bobby Odegard,1,86
PO-18850,Patrick O'Brill,1,160
FC-14245,Frank Carlisle,3,6
MK-17905,Michael Kennedy,2,657
PJ-18835,Patrick Jones,2,53
FG-4260,Frank Gastineau,3,2287
MH-8025,Michelle Huthwaite,1,3653
KC-6540,Kelly Collister,1,378
BP-1230,Benjamin Patterson,1,3270
SW-10350,Sean Wendt,3,2569
TB-11355,Todd Boyes,2,2873
CS-2355,Christine Sundaresam,1,1159
JL-15130,Jack Lebron,1,1068
AJ-10795,Anthony Johnson,2,1389
JH-15985,Joseph Holt,1,623
BD-11620,Brian DeCherney,1,574
ZC-21910,Zuschuss Carroll,1,983
AB-10165,Alan Barnes,1,754
TH-21550,Tracy Hopkins,3,1229
TS-21370,Todd Sumrall,2,3654
MM-18055,Michelle Moray,1,826
MT-18070,Michelle Tran,3,340
DB-13615,Doug Bickford,1,3655
CS-12355,Christine Sundaresam,1,172
MG-17890,Michael Granlund,3,1501
VM-21835,Vivian Mathis,1,3656
MS-17365,Maribeth Schnelling,1,2820
AH-585,Angele Hood,1,1077
LR-6915,Lena Radford,1,3657
JM-15655,Jim Mitchum,2,1124
DR-12940,Daniel Raglin,3,750
GA-14515,George Ashbrook,1,2108
DK-13225,Dean Katz,2,843
PA-19060,Pete Armstrong,3,180
SS-20140,Saphhira Shifley,2,563
EB-13705,Ed Braxton,2,1
MM-17920,Michael Moore,1,226
CL-12700,Craig Leslie,3,251
GA-14725,Guy Armstrong,1,906
DK-12985,Darren Koutras,1,174
JK-15640,Jim Kriz,3,1228
PG-18895,Paul Gonzalez,1,719
ML-7395,Marina Lichtenstein,2,1483
SV-10785,Stewart Visinsky,1,539
AB-10600,Ann Blume,2,2109
SN-20710,Steve Nguyen,3,31
JE-15745,Joel Eaton,1,529
ME-18010,Michelle Ellison,2,217
JM-15655,Jim Mitchum,2,687
LH-17155,Logan Haushalter,1,421
TG-21310,Toby Gnade,1,1413
EC-14050,Erin Creighton,1,1
PA-9060,Pete Armstrong,3,3122
SG-10080,Sandra Glassco,1,2265
HD-14785,Harold Dahlen,3,214
TB-21625,Trudy Brown,1,96
TB-21175,Thomas Boland,2,757
SP-20545,Sibella Parks,2,1797
EB-13870,Emily Burns,1,30
DW-13480,Dianna Wilson,3,585
BO-11350,Bill Overfelt,2,105
DB-13615,Doug Bickford,1,802
EB-13750,Edward Becker,2,3184
MP-17965,Michael Paige,2,1833
NP-8670,Nora Paige,1,3388
RL-9615,Rob Lucas,1,3658
BF-1080,Bart Folk,1,539
RH-9600,Rob Haberlin,1,474
LE-6810,Laurel Elliston,1,13
PO-9180,Philisse Overcash,3,934
VM-21685,Valerie Mitchum,3,207
LM-17065,Liz MacKendrick,1,207
LW-17125,Liz Willingham,1,2825
CA-12775,Cynthia Arntzen,1,3215
RB-19645,Robert Barroso,2,595
BF-11170,Ben Ferrer,3,606
DL-13315,Delfina Latchford,1,148
KM-16225,Kalyca Meade,2,145
EP-13915,Emily Phan,1,961
CC-12220,Chris Cortes,1,3575
GA-14515,George Ashbrook,1,414
JE-15715,Joe Elijah,1,726
TC-21535,Tracy Collins,3,174
MW-8220,Mitch Webber,1,920
ND-8460,Neil Ducich,2,1409
JS-5940,Joni Sundaresam,3,1434
CS-12490,Cindy Schnelling,2,2218
SF-20200,Sarah Foster,1,16
BO-11350,Bill Overfelt,2,2543
EH-13765,Edward Hooks,2,87
HP-14815,Harold Pawlan,3,834
SF-20965,Sylvia Foulston,2,182
JE-15475,Jeremy Ellison,1,120
RD-9900,Ruben Dartt,1,240
EM-4065,Erin Mull,1,92
RH-9600,Rob Haberlin,1,3449
DB-3210,Dean Braden,1,2314
KN-16390,Katherine Nockton,2,3282
BT-11485,Brad Thomas,3,329
RB-19795,Ross Baird,3,166
CK-12760,Cyma Kinney,2,1841
KB-16585,Ken Black,2,226
KC-6675,Kimberly Carter,2,169
TS-11085,Thais Sissman,1,1040
BE-11410,Bobby Elias,1,334
JH-15985,Joseph Holt,1,2599
AS-10090,Adam Shillingsburg,1,1268
ES-14020,Erica Smith,1,428
RM-19675,Robert Marley,3,2400
JH-15910,Jonathan Howell,1,1699
JH-16180,Justin Hirsh,1,421
GB-14575,Giulietta Baptist,1,79
BE-11455,Brad Eason,3,251
EK-3795,Eileen Kiefer,3,1564
KC-6255,Karen Carlisle,2,942
BT-1305,Beth Thompson,3,2273
JL-5835,John Lee,1,2205
CC-12145,Charles Crestani,1,640
PO-18850,Patrick O'Brill,1,1823
KF-16285,Karen Ferguson,3,1911
CC-12370,Christopher Conant,1,2553
GH-14485,Gene Hale,2,87
DP-13105,Dave Poirier,2,2304
KM-16720,Kunst Miller,1,2033
SC-20575,Sonia Cooley,1,2703
MG-8205,Mitch Gastineau,2,2067
JP-6135,Julie Prescott,3,191
CK-12595,Clytie Kelty,1,940
NS-18505,Neola Schneider,1,1914
LC-16960,Lindsay Castell,3,1125
PC-19000,Pauline Chand,3,1068
PO-18850,Patrick O'Brill,1,459
BM-11140,Becky Martin,1,1391
TS-21505,Tony Sayre,1,211
JE-15745,Joel Eaton,1,906
MM-18280,Muhammed MacIntyre,2,1565
CA-2265,Christina Anderson,1,1448
JF-15415,Jennifer Ferguson,1,529
SC-20020,Sam Craven,1,334
DK-13090,Dave Kipp,1,1389
BD-11320,Bill Donatelli,1,1260
LC-16930,Linda Cazamias,2,1931
MH-18115,Mick Hernandez,3,313
TS-21430,Tom Stivers,2,105
GH-4665,Greg Hansen,1,3459
BF-1005,Barry Franz,3,2832
AM-705,Anne McFarland,1,92
JJ-5445,Jennifer Jackson,1,359
CC-12550,Clay Cheatham,1,1125
PM-19135,Peter McVee,3,739
SJ-20125,Sanjit Jacobs,3,3659
DL-13330,Denise Leinenbach,1,93
MW-18235,Mitch Willingham,2,86
BF-10975,Barbara Fisher,2,81
NZ-18565,Nick Zandusky,3,694
JE-5715,Joe Elijah,1,289
BT-1440,Bobby Trafton,1,5
LC-6885,Lena Creighton,1,1123
BS-1665,Brian Stugart,1,3038
MN-7935,Michael Nguyen,1,3660
HG-5025,Hunter Glantz,1,920
RD-9720,Roger Demir,1,194
JM-15535,Jessica Myrick,1,3661
BO-11350,Bill Overfelt,2,388
ES-14080,Erin Smith,2,3010
JF-15490,Jeremy Farry,1,214
DB-12910,Daniel Byrd,3,3662
SB-20185,Sarah Brown,1,1076
MY-18295,Muhammed Yedwab,2,1091
BP-11290,Beth Paige,1,643
CA-11965,Carol Adams,2,3427
RW-19690,Robert Waldorf,1,6
LC-16930,Linda Cazamias,2,1041
KD-16270,Karen Daniels,1,109
ER-3855,Elpida Rittenbach,2,3663
BB-1545,Brenda Bowman,2,2313
NS-8640,Noel Staavos,2,3664
MK-7905,Michael Kennedy,2,2861
HF-4995,Herbert Flentye,1,2081
AI-855,Arianne Irving,1,345
KM-16720,Kunst Miller,1,3665
RR-19525,Rick Reed,2,1165
RD-19480,Rick Duston,1,214
RM-19675,Robert Marley,3,119
VP-21730,Victor Preis,3,1665
AH-10585,Angele Hood,1,525
CK-12760,Cyma Kinney,2,473
DL-13330,Denise Leinenbach,1,2995
EH-14125,Eugene Hildebrand,3,915
MD-7860,Michael Dominguez,2,981
EH-3990,Erica Hackney,1,1913
ES-4080,Erin Smith,2,82
MA-17995,Michelle Arnett,3,610
BP-11290,Beth Paige,1,820
AH-10195,Alan Haines,2,1196
BB-11545,Brenda Bowman,2,239
JM-15265,Janet Molinari,2,220
GZ-14470,Gary Zandusky,1,202
SA-20830,Sue Ann Reed,1,1727
SL-20155,Sara Luxemburg,3,407
AS-90,Adam Shillingsburg,1,2647
BP-1050,Barry Pond,2,2285
AS-90,Adam Shillingsburg,1,841
EB-3975,Erica Bern,2,337
LW-6825,Laurel Workman,2,240
LS-16975,Lindsay Shagiari,3,221
TB-21355,Todd Boyes,2,515
JG-15805,John Grady,2,93
BM-11785,Bryan Mills,1,182
MB-17305,Maria Bertelson,1,3584
JG-15115,Jack Garza,1,152
GM-14500,Gene McClure,1,1450
SC-10095,Sanjit Chand,1,500
TB-11355,Todd Boyes,2,3666
RD-9930,Russell D'Ascenzo,1,1930
CL-1890,Carl Ludwig,1,2546
ES-4080,Erin Smith,2,1052
BB-990,Barry Blumstein,2,2319
PV-8985,Paul Van Hugh,3,82
RD-19660,Robert Dilbeck,3,26
CG-12520,Claire Gute,1,529
BP-11155,Becky Pak,1,1979
RR-19315,Ralph Ritter,1,1598
MM-18055,Michelle Moray,1,3609
MC-17845,Michael Chen,1,3667
TP-21565,Tracy Poddar,2,1196
BT-11305,Beth Thompson,3,2434
BM-11575,Brendan Murry,2,148
MM-18280,Muhammed MacIntyre,2,2
EB-13930,Eric Barreto,1,1801
SP-20920,Susan Pistek,1,575
RD-9900,Ruben Dartt,1,2488
KB-6585,Ken Black,2,3136
BN-1470,Brad Norvell,2,190
JP-5520,Jeremy Pistek,1,2175
DB-13120,David Bremer,2,283
AH-10030,Aaron Hawkins,2,210
SP-20860,Sung Pak,2,304
NP-18670,Nora Paige,1,970
AA-10645,Anna Andreadi,1,379
AG-10300,Aleksandra Gannaway,2,109
RO-19780,Rose O'Brian,1,313
JP-15460,Jennifer Patt,2,1314
CK-12595,Clytie Kelty,1,1
DL-13315,Delfina Latchford,1,2663
AB-105,Adrian Barton,1,3523
RH-9600,Rob Haberlin,1,1944
JS-5940,Joni Sundaresam,3,622
SC-20260,Scott Cohen,2,335
DM-12955,Dario Medina,2,1389
PG-18820,Patrick Gardner,1,31
AR-10345,Alex Russell,2,213
IM-15055,Ionia McGrath,1,288
PO-18865,Patrick O'Donnell,1,2579
MN-17935,Michael Nguyen,1,188
AF-10885,Art Foster,1,1952
RD-19585,Rob Dowd,1,17
EH-14185,Evan Henry,1,624
AS-285,Alejandro Savely,2,996
HK-4890,Heather Kirkland,2,191
MC-17635,Matthew Clasen,2,492
JK-15370,Jay Kimmel,1,2807
MC-17605,Matt Connell,2,207
GH-14485,Gene Hale,2,1084
RO-19780,Rose O'Brian,1,1774
JM-15655,Jim Mitchum,2,985
MH-17440,Mark Haberlin,2,131
SC-20695,Steve Chapman,2,1953
LS-17200,Luke Schmidt,2,35
LS-6975,Lindsay Shagiari,3,2898
MG-18205,Mitch Gastineau,2,881
DH-13075,Dave Hallsten,2,1622
TC-20980,Tamara Chand,2,284
BF-11275,Beth Fritzler,2,1876
AS-10285,Alejandro Savely,2,3668
GB-14530,George Bell,2,1904
BD-11320,Bill Donatelli,1,1258
JE-15475,Jeremy Ellison,1,1
MD-17350,Maribeth Dona,1,318
MW-18235,Mitch Willingham,2,1585
BT-11440,Bobby Trafton,1,3628
CS-12490,Cindy Schnelling,2,3669
PK-18910,Paul Knutson,3,1243
CM-12385,Christopher Martinez,1,71
AG-10495,Andrew Gjertsen,2,2528
CK-12760,Cyma Kinney,2,174
SS-20410,Shahid Shariari,1,769
BT-1440,Bobby Trafton,1,2912
DJ-13630,Doug Jacobs,1,31
TC-21475,Tony Chapman,3,335
DK-13225,Dean Katz,2,135
TP-11130,Theone Pippenger,1,3670
AH-210,Alan Hwang,1,441
AG-10765,Anthony Garverick,3,652
BS-11590,Brendan Sweed,2,763
SB-20290,Sean Braxton,2,1963
IG-15085,Ivan Gibson,1,213
MF-18250,Monica Federle,2,3671
FM-14380,Fred McMath,1,141
BG-11035,Barry Gonzalez,1,3
MS-17980,Michael Stewart,2,244
JW-15955,Joni Wasserman,1,585
EH-14185,Evan Henry,1,3529
RD-9660,Robert Dilbeck,3,1913
JL-15130,Jack Lebron,1,1756
SN-20560,Skye Norling,3,3377
RF-19735,Roland Fjeld,1,207
RB-19570,Rob Beeghly,1,2331
HA-14920,Helen Andreada,1,71
DW-13540,Don Weiss,1,159
MK-17905,Michael Kennedy,2,513
CC-12475,Cindy Chapman,1,2386
BK-11260,Berenike Kampe,1,226
BF-11080,Bart Folk,1,1
TB-11400,Tom Boeckenhauer,1,3513
SP-10620,Stefania Perrino,2,3082
EM-4140,Eugene Moren,3,82
ND-8460,Neil Ducich,2,847
DR-2880,Dan Reichenbach,2,1724
JE-5610,Jim Epp,2,1011
TB-21175,Thomas Boland,2,2741
RB-19435,Richard Bierner,1,1963
DS-13180,David Smith,2,3672
JK-16090,Juliana Krohn,1,1768
MH-17785,Maya Herman,2,213
AI-10855,Arianne Irving,1,114
EB-13870,Emily Burns,1,2355
AH-10030,Aaron Hawkins,2,719
TS-21655,Trudy Schmidt,1,470
DR-12940,Daniel Raglin,3,3450
DV-13045,Darrin Van Huff,2,1779
GT-14635,Grant Thornton,2,329
CK-12325,Christine Kargatis,3,2431
SC-20380,Shahid Collister,1,220
PL-18925,Paul Lucas,3,1816
SC-20680,Steve Carroll,3,53
AS-10240,Alan Shonely,1,114
AJ-780,Anthony Jacobs,2,2059
HD-4785,Harold Dahlen,3,314
LL-6840,Lauren Leatherbury,1,82
BH-1710,Brosina Hoffman,1,539
AR-540,Andy Reiter,1,82
AI-10855,Arianne Irving,1,26
RB-19360,Raymond Buch,1,1183
RH-19495,Rick Hansen,1,1027
SC-20020,Sam Craven,1,1495
MY-17380,Maribeth Yedwab,2,844
MC-17425,Mark Cousins,2,1449
MS-17710,Maurice Satty,1,97
EB-13975,Erica Bern,2,211
CY-12745,Craig Yedwab,2,1561
BM-11650,Brian Moss,2,313
ON-18715,Odella Nelson,2,3063
MM-18280,Muhammed MacIntyre,2,131
BG-11035,Barry Gonzalez,1,1075
CS-2355,Christine Sundaresam,1,2525
GZ-4470,Gary Zandusky,1,2534
AJ-795,Anthony Johnson,2,326
TD-10995,Tamara Dahlen,1,1434
KC-16255,Karen Carlisle,2,1276
HW-14935,Helen Wasserman,2,31
BC-11125,Becky Castell,3,1119
CA-11965,Carol Adams,2,25
EB-14170,Evan Bailliet,1,2554
EH-14125,Eugene Hildebrand,3,3673
GB-14575,Giulietta Baptist,1,329
JE-15715,Joe Elijah,1,1170
RD-19900,Ruben Dartt,1,313
JE-15475,Jeremy Ellison,1,1845
NL-18310,Nancy Lomonaco,3,163
CD-2790,Cynthia Delaney,3,724
AC-450,Amy Cox,1,1434
ES-4020,Erica Smith,1,150
CP-12340,Christine Phan,2,31
GB-14530,George Bell,2,257
DK-12985,Darren Koutras,1,31
AR-10405,Allen Rosenblatt,2,207
NF-18475,Neil Französisch,3,2496
MM-17920,Michael Moore,1,86
SD-20485,Shirley Daniels,3,123
PW-19030,Pauline Webber,2,119
BE-11410,Bobby Elias,1,220
HK-14890,Heather Kirkland,2,152
MP-18175,Mike Pelletier,3,484
HG-14965,Henry Goldwyn,2,249
BB-1545,Brenda Bowman,2,1605
DW-3585,Dorothy Wardle,2,3600
SG-10080,Sandra Glassco,1,841
BD-1500,Bradley Drucker,1,841
FO-14305,Frank Olsen,1,1302
NG-18430,Nathan Gelder,1,214
CV-12805,Cynthia Voltz,2,2499
PO-19195,Phillina Ober,3,820
EB-13705,Ed Braxton,2,1406
TP-21565,Tracy Poddar,2,510
TG-21310,Toby Gnade,1,1294
KF-16285,Karen Ferguson,3,1634
SC-20380,Shahid Collister,1,290
SM-20905,Susan MacKendrick,1,572
SS-20515,Shirley Schmidt,3,315
RD-9660,Robert Dilbeck,3,337
CS-2400,Christopher Schild,3,2407
CV-2295,Christina VanderZanden,1,920
ND-18370,Natalie DeCherney,1,2469
EM-13960,Eric Murdock,1,139
JC-16105,Julie Creighton,2,1681
TC-20980,Tamara Chand,2,3674
TG-21640,Trudy Glocke,1,2592
BD-11770,Bryan Davis,1,277
TS-21370,Todd Sumrall,2,1977
AG-10900,Arthur Gainer,1,2460
KM-16375,Katherine Murray,3,3675
KD-16495,Keith Dawkins,2,102
NP-18325,Naresj Patel,1,633
JW-16075,Julia West,1,3299
JE-15745,Joel Eaton,1,604
TS-21610,Troy Staebel,1,1
ZC-21910,Zuschuss Carroll,1,1
CS-2460,Chuck Sachs,1,649
SS-10590,Sonia Sunley,1,1168
RB-9360,Raymond Buch,1,1570
CC-2220,Chris Cortes,1,2757
TM-11010,Tamara Manning,1,191
EN-3780,Edward Nazzal,1,1905
RE-19405,Ricardo Emerson,1,1798
TT-21220,Thomas Thornton,1,1430
TP-21415,Tom Prescott,1,3676
ME-17725,Max Engle,1,257
RH-19600,Rob Haberlin,1,2704
CS-11845,Cari Sayre,2,1311
RW-19690,Robert Waldorf,1,851
DK-12895,Dana Kaydos,1,245
KB-16240,Karen Bern,2,865
TT-21070,Ted Trevino,1,515
MS-17770,Maxwell Schwartz,1,3677
AS-10135,Adrian Shami,3,977
PL-18925,Paul Lucas,3,163
JH-5430,Jennifer Halladay,1,77
TP-11130,Theone Pippenger,1,495
SM-10950,Suzanne McNair,2,301
AR-510,Andrew Roberts,1,1448
MP-7965,Michael Paige,2,1254
SG-20890,Susan Gilcrest,2,820
TT-21070,Ted Trevino,1,747
ON-18715,Odella Nelson,2,3413
JL-15505,Jeremy Lonsdale,1,2822
RH-19555,Ritsa Hightower,1,739
RR-19315,Ralph Ritter,1,793
KB-16240,Karen Bern,2,433
DW-13585,Dorothy Wardle,2,144
BW-11110,Bart Watters,2,93
JP-5460,Jennifer Patt,2,2376
PB-8805,Patrick Bzostek,3,142
SS-20410,Shahid Shariari,1,214
HD-14785,Harold Dahlen,3,1189
BD-11560,Brendan Dodson,3,95
CM-11830,Cari MacIntyre,2,132
MC-17590,Matt Collister,2,18
SS-20140,Saphhira Shifley,2,891
AC-10615,Ann Chong,2,827
EB-13705,Ed Braxton,2,756
WB-11850,William Brown,1,1616
JE-5475,Jeremy Ellison,1,2895
TB-11250,Tim Brockman,1,2099
MF-8250,Monica Federle,2,2166
CS-12505,Cindy Stewart,1,529
SW-20350,Sean Wendt,3,3678
BV-11245,Benjamin Venier,2,1464
KN-16390,Katherine Nockton,2,529
JE-15745,Joel Eaton,1,1098
MB-17305,Maria Bertelson,1,662
RP-19855,Roy Phan,2,86
CW-11905,Carl Weiss,3,3679
AG-10330,Alex Grayson,1,2243
SG-20470,Sheri Gordon,1,1794
AG-10300,Aleksandra Gannaway,2,1049
TC-20980,Tamara Chand,2,172
CS-12505,Cindy Stewart,1,1820
DO-3435,Denny Ordway,1,1159
AM-10360,Alice McCarthy,2,723
BV-11245,Benjamin Venier,2,3680
GB-14575,Giulietta Baptist,1,3527
NP-18325,Naresj Patel,1,18
MS-17770,Maxwell Schwartz,1,2749
ED-13885,Emily Ducich,3,53
MK-8160,Mike Kennedy,1,3206
CK-2760,Cyma Kinney,2,3438
GD-4590,Giulietta Dortch,2,539
EB-3750,Edward Becker,2,2505
MH-18025,Michelle Huthwaite,1,3681
DJ-13630,Doug Jacobs,1,1865
LD-17005,Lisa DeCherney,1,820
CB-12415,Christy Brittain,1,1986
ES-14020,Erica Smith,1,24
AR-10825,Anthony Rawles,2,1180
DS-13180,David Smith,2,2786
RB-19645,Robert Barroso,2,2106
TB-21400,Tom Boeckenhauer,1,54
FM-14215,Filia McAdams,2,488
AR-10540,Andy Reiter,1,3080
LB-16735,Larry Blacks,1,56
AR-825,Anthony Rawles,2,539
EH-4005,Erica Hernandez,3,981
OT-8730,Olvera Toch,1,2658
CL-11890,Carl Ludwig,1,2298
AG-10300,Aleksandra Gannaway,2,23
TC-21145,Theresa Coyne,2,145
DL-13330,Denise Leinenbach,1,10
TB-21250,Tim Brockman,1,163
LS-7230,Lycoris Saunders,1,1442
BP-1095,Bart Pistole,2,3052
CC-12685,Craig Carroll,1,470
MC-17635,Matthew Clasen,2,3518
RH-19495,Rick Hansen,1,297
AP-10915,Arthur Prichep,1,2512
JM-15535,Jessica Myrick,1,407
SP-20620,Stefania Perrino,2,1142
SE-20110,Sanjit Engle,1,754
CS-12355,Christine Sundaresam,1,2252
SM-20320,Sean Miller,3,815
BF-11020,Barry Französisch,2,1951
AP-10915,Arthur Prichep,1,1536
CG-12520,Claire Gute,1,1748
JH-15910,Jonathan Howell,1,446
SV-20365,Seth Vernon,1,2894
WB-21850,William Brown,1,3434
PJ-18835,Patrick Jones,2,174
MF-7665,Maureen Fritzler,2,504
RD-9480,Rick Duston,1,286
SC-10725,Steven Cartwright,1,377
TB-21190,Thomas Brumley,3,3504
SA-20830,Sue Ann Reed,1,1544
JO-15550,Jesus Ocampo,3,3244
LT-16765,Larry Tron,1,1389
MG-17680,Maureen Gastineau,3,1389
HA-14920,Helen Andreada,1,3413
EM-13810,Eleni McCrary,2,663
MA-17995,Michelle Arnett,3,71
BT-11440,Bobby Trafton,1,421
MA-17995,Michelle Arnett,3,2750
PB-19150,Philip Brown,1,3682
FH-14365,Fred Hopkins,2,34
LW-7125,Liz Willingham,1,409
JB-5400,Jennifer Braxton,2,2661
MC-8100,Mick Crebagga,1,1418
SC-10095,Sanjit Chand,1,569
NF-18475,Neil Französisch,3,207
DP-13105,Dave Poirier,2,1389
BH-11710,Brosina Hoffman,1,529
SC-20380,Shahid Collister,1,214
NF-18475,Neil Französisch,3,1972
DP-13000,Darren Powers,1,790
BF-11215,Benjamin Farhat,3,213
JH-15985,Joseph Holt,1,119
MH-18115,Mick Hernandez,3,1511
JP-15460,Jennifer Patt,2,829
LH-17155,Logan Haushalter,1,29
MH-8025,Michelle Huthwaite,1,1434
TH-11550,Tracy Hopkins,3,2766
CS-12460,Chuck Sachs,1,470
SR-20425,Sharelle Roach,3,763
TC-21145,Theresa Coyne,2,343
GK-14620,Grace Kelly,2,23
EB-13705,Ed Braxton,2,3683
TH-21550,Tracy Hopkins,3,211
HF-14995,Herbert Flentye,1,546
PW-19240,Pierre Wener,1,71
BF-11005,Barry Franz,3,2478
AA-10480,Andrew Allen,1,685
PK-18910,Paul Knutson,3,719
TB-21280,Toby Braunhardt,1,37
ML-17395,Marina Lichtenstein,2,79
GM-4680,Greg Matthias,1,194
KN-6450,Kean Nguyen,2,841
BW-1200,Ben Wallace,1,841
JA-5970,Joseph Airdo,1,2898
TC-21295,Toby Carlisle,1,707
ES-14020,Erica Smith,1,1963
JD-16150,Justin Deggeller,2,1124
GH-14665,Greg Hansen,1,3518
NF-18475,Neil Französisch,3,3684
TH-21115,Thea Hudgings,2,1848
SC-20725,Steven Cartwright,1,904
BH-11710,Brosina Hoffman,1,970
GT-14710,Greg Tran,1,1167
AB-10255,Alejandro Ballentine,3,1827
KD-16495,Keith Dawkins,2,651
GT-14635,Grant Thornton,2,37
GA-14725,Guy Armstrong,1,3685
MZ-7515,Mary Zewe,2,3199
SJ-10125,Sanjit Jacobs,3,2520
LE-6810,Laurel Elliston,1,775
AS-225,Alan Schoenberger,2,2067
SC-20695,Steve Chapman,2,31
CL-11890,Carl Ludwig,1,623
MH-17455,Mark Hamilton,1,2211
TT-21460,Tonja Turnell,3,725
RH-19495,Rick Hansen,1,2232
GT-14755,Guy Thornton,1,128
PJ-18835,Patrick Jones,2,819
PB-18805,Patrick Bzostek,3,174
FW-14395,Fred Wasserman,2,260
KM-16660,Khloe Miller,1,488
SC-10260,Scott Cohen,2,1050
BO-1350,Bill Overfelt,2,2718
TT-11460,Tonja Turnell,3,1564
JR-5700,Jocasta Rupert,1,495
SB-20290,Sean Braxton,2,1095
AB-10165,Alan Barnes,1,1681
KA-16525,Kelly Andreada,1,135
JE-15475,Jeremy Ellison,1,45
TT-21265,Tim Taslimi,2,86
ML-18265,Muhammed Lee,1,1639
GA-14725,Guy Armstrong,1,2803
EH-14185,Evan Henry,1,114
MC-17635,Matthew Clasen,2,1754
JF-5190,Jamie Frazer,1,3686
AH-585,Angele Hood,1,1040
EH-3765,Edward Hooks,2,2654
EM-3825,Elizabeth Moffitt,2,841
AB-10150,Aimee Bixby,1,529
AG-10900,Arthur Gainer,1,271
CC-12550,Clay Cheatham,1,815
DJ-13420,Denny Joy,2,4
JW-15220,Jane Waco,2,1656
RW-19690,Robert Waldorf,1,794
TZ-21580,Tracy Zic,1,1426
SS-20410,Shahid Shariari,1,1439
BF-11170,Ben Ferrer,3,840
CC-12430,Chuck Clark,3,44
SR-20740,Steven Roelle,3,395
JG-5115,Jack Garza,1,2022
BD-1620,Brian DeCherney,1,543
AG-765,Anthony Garverick,3,2370
RB-9795,Ross Baird,3,841
VM-11685,Valerie Mitchum,3,191
AR-405,Allen Rosenblatt,2,1570
MH-7785,Maya Herman,2,708
DH-3675,Duane Huffman,3,569
TB-11595,Troy Blackwell,1,714
MG-18145,Mike Gockenbach,1,214
JH-16180,Justin Hirsh,1,34
CP-12340,Christine Phan,2,406
MP-17470,Mark Packer,3,513
HR-14830,Harold Ryan,2,211
CA-11965,Carol Adams,2,297
FH-14365,Fred Hopkins,2,37
AR-10345,Alex Russell,2,923
JE-5475,Jeremy Ellison,1,1592
AJ-795,Anthony Johnson,2,708
DB-12910,Daniel Byrd,3,3674
KW-16570,Kelly Williams,1,723
LC-16930,Linda Cazamias,2,2893
AF-10885,Art Foster,1,86
PO-18865,Patrick O'Donnell,1,166
